Date,AveragePrice,TotalVolume,TotalBags,SmallBags
2015-09-06,1.02,33526480.08,5581833.37,4363707.93
2015-08-30,1.07,29761638.48,5054348.25,4316352.47
2015-08-23,1.08,29699845.61,4956010.38,4318010.6
2015-08-16,1.05,31936856.18,5114911.87,4342839.06
2015-08-09,1.05,33254911.87,5310327.3,4391461.66
2015-08-02,1.09,30358467.88,5039517.25,4322985.19
2015-07-26,1.07,30652211.08,5429599.36,4627251.87
2015-07-19,1.07,32324647.66,5821532.98,4757798.96
2015-07-12,1.07,31660031.68,5891860.33,5067198.34
2015-07-05,1.04,37943670.34,6743614.96,5803954.33
2015-06-28,1.06,32408705.7,6557305.21,5690216.31
2015-06-21,1.02,35734613.9,6464119.81,5517909.51
2015-06-14,0.98,37026085.75,6736304.04,5893641.72
2015-06-07,1,36549995.66,6293216.9,5304562.91
2015-05-31,1.03,33720159.09,5713003.39,4967231.63
2015-05-24,1.04,35344183.15,5930474.24,5094263.38
2015-05-17,1.06,32027686.15,5444853.81,4747544.74
2015-05-10,1.02,36400886.58,5818347.73,4991625.82
2015-05-03,0.96,41291704.39,5783173.92,4647155.48
2015-04-26,1.07,30894157.8,5303307.24,4584203.44
2015-04-19,1.03,33091256.26,5545446.91,4696224.79
2015-04-12,1.02,32046401.64,5234560.94,4400469.38
2015-04-05,1.06,31500669.44,5162693.36,4477299.71
2015-03-29,1.04,29982648.43,5105697.16,4487886.76
2015-03-22,1.01,32513550.51,5089974.15,4275071.46
2015-03-15,1.04,29572225.71,4916591.2,4287621.56
2015-03-08,1.02,30094698.85,5272966.75,4583726.82
2015-03-01,0.97,32994014.16,4908090.63,4129138.63
2015-02-22,1.02,29936729.76,5016746.91,4336247.12
2015-02-15,1.03,28012520.93,4756762.52,4096226.46
2015-02-08,0.95,32137333.01,4709852.62,4022474.85
2015-02-01,0.89,44655461.51,5384427.62,4216452.03
2015-01-25,1.04,28470310.84,4800192.94,3978636.9
2015-01-18,1.03,29043458.85,4652069.81,3873041.26
2015-01-11,1.01,29063542.75,4517384.18,3783261.16
2015-01-04,0.95,31324277.73,4498940.02,3585321.58
2015-12-27,0.83,5291979.63,1410681.68,838267.79
2015-12-20,0.88,4737649.03,1274757.19,843691.13
2015-12-13,0.85,4899439.92,1370013.83,851506.76
2015-12-06,0.75,6202513.84,1945832.15,1360760.83
2015-11-29,0.99,3719603.21,936710.91,688674
2015-11-22,0.92,4481990.34,1226467.77,730580.48
2015-11-15,0.83,5972493.77,1792437.92,1080985.7
2015-11-08,0.88,5094837.54,1114328.4,770544.02
2015-11-01,0.9,5024858.14,1139428.49,717110.41
2015-10-25,0.95,4945835.54,1246073.81,823727.52
2015-10-18,0.89,5413532.64,1119504.06,689893.69
2015-10-11,0.91,5534450.99,1354079.39,947888.97
2015-10-04,1,4895485.63,968402.49,630337.33
2015-09-27,0.97,4792868.29,975941.51,669128.89
2015-09-20,0.92,5596091.03,1093844.42,751408.06
2015-09-13,0.92,5811260.29,1162462.36,733843.93
2015-09-06,0.93,5900751.95,1006861.26,696240.23
2015-08-30,1.03,5138256.91,864029.01,624782.63
2015-08-23,1.04,5197578.46,874951.19,709163.29
2015-08-16,0.98,5718139.41,926273.57,685992.88
2015-08-09,1.01,5531488.2,958695.11,667604.38
2015-08-02,1.02,5451040.76,897635.9,643461.37
2015-07-26,1.07,5126588.84,911220.95,645013.13
2015-07-19,1.04,5525298.95,1008593.49,665157.51
2015-07-12,1.01,5791508.96,1019569.43,731843.74
2015-07-05,0.98,6749081.2,959673.43,767183.44
2015-06-28,1.03,5617752.22,900452.87,719727.54
2015-06-21,0.93,6478952.08,977615.26,807805.78
2015-06-14,0.92,6760001.68,991775.64,776961.13
2015-06-07,0.92,6669221.29,952727.66,683695.78
2015-05-31,0.93,5874982.36,815978.6,665541.84
2015-05-24,0.93,6139159.81,775856.93,678849.33
2015-05-17,0.98,5338992.15,789666.35,608751.49
2015-05-10,0.94,6323724.8,897528.34,678316.72
2015-05-03,0.89,6937095.53,799141.73,611906.54
2015-04-26,0.9,6013312.36,748954.66,614556.77
2015-04-19,0.88,6612422.28,849213.4,608287.23
2015-04-12,0.98,5609471.36,676640.15,469624.9
2015-04-05,0.95,5929718.67,682107.98,544939.22
2015-03-29,0.93,5719898.26,639277.96,508576.86
2015-03-22,0.99,5368331.44,591547.44,515038.9
2015-03-15,0.94,5572582.45,622778.46,535269.21
2015-03-08,0.99,5382693.51,623079.09,524272.88
2015-03-01,0.95,5840742.83,686342.51,590705.71
2015-02-22,0.95,5939402.98,764383.7,587462.99
2015-02-15,0.98,5026688.71,611581.91,542973.12
2015-02-08,0.89,5949846.14,705601.43,579412.5
2015-02-01,0.84,8362504.08,877588.11,705333.64
2015-01-25,0.94,5461313.9,662667.8,521877.7
2015-01-18,0.96,5475363.01,709208.62,527358.78
2015-01-11,0.95,5333097.71,709812.44,598705.08
2015-01-04,0.89,5794410.58,839638.97,688813.01
2015-12-27,0.71,776404.39,167413.55,123158.22
2015-12-20,0.83,649885.76,139645.33,90392.86
2015-12-13,0.78,646041.56,94574.27,83053.1
2015-12-06,0.74,623231.77,69838.35,68233.56
2015-11-29,0.81,519028.45,68482.62,67264.73
2015-11-22,0.78,615077.36,77857.2,74953.33
2015-11-15,0.71,732695.38,80955.45,77112.29
2015-11-08,0.76,661405.9,80411.19,79009.15
2015-11-01,0.8,592115.57,76854.64,75700.11
2015-10-25,0.82,635873.6,73818.63,72717.86
2015-10-18,0.81,681501.3,78482.62,77611.2
2015-10-11,0.89,638486.47,80879.33,79841.99
2015-10-04,0.85,649050.15,74503.56,72761.14
2015-09-27,0.79,714977.26,69858.04,68312.62
2015-09-20,0.78,746249.98,89868.54,78779.54
2015-09-13,0.75,829727.75,131258.59,82932.85
2015-09-06,0.8,790420.66,103086.27,91173.4
2015-08-30,0.82,750669.14,79792.92,78731.42
2015-08-23,0.8,740213.87,91202.45,87927.36
2015-08-16,0.77,815638.81,150889.58,125836.94
2015-08-09,0.74,885883.92,134020.11,100912.13
2015-08-02,0.79,795371.51,113968.37,95673.46
2015-07-26,0.81,777883.03,114020.65,97555.49
2015-07-19,0.76,803340.22,133190,115237.5
2015-07-12,0.77,754672.44,123187.71,107273.37
2015-07-05,0.78,913360.72,165010.47,146199.35
2015-06-28,0.71,941135.5,149612.51,130392.24
2015-06-21,0.74,948942.53,175171.59,148132.78
2015-06-14,0.7,1035973.14,168707.25,126508.62
2015-06-07,0.68,1053997.99,138123.55,103719.2
2015-05-31,0.74,887045.15,110954.6,78423.65
2015-05-24,0.75,914966.82,99447.77,82335.29
2015-05-17,0.7,942310.32,96981.12,74460.15
2015-05-10,0.71,1019160.83,102869.65,79189.32
2015-05-03,0.74,967144.19,108047.17,80711.69
2015-04-26,0.74,899632.66,114260.63,80697.34
2015-04-19,0.7,961001.34,101991.43,76595.17
2015-04-12,0.76,840314.58,97223.47,71587.33
2015-04-05,0.76,938880.6,98907.28,91530.77
2015-03-29,0.74,908323.3,94573.49,88599.82
2015-03-22,0.85,752576.08,91133.66,89232.98
2015-03-15,0.75,827795.25,89094.4,86399.27
2015-03-08,0.73,805731.03,88192.02,85848.21
2015-03-01,0.84,723488.95,88901.67,86800.97
2015-02-22,0.85,681409.59,88582.08,86050.77
2015-02-15,0.78,743066.25,76806.54,73763.41
2015-02-08,0.72,811664.36,83459.07,81116.25
2015-02-01,0.71,916367.42,85808.44,82065.7
2015-01-25,0.8,720800.61,66835.64,65072.69
2015-01-18,0.8,729795.72,72437.3,71564.22
2015-01-11,0.92,584896.99,80109.87,78503.46
2015-01-04,0.75,758118.95,168013.76,165202.22
2016-12-25,1.52,73341.73,11432.09,11017.32
2016-12-18,1.53,68938.53,9504.66,8876.65
2016-12-11,1.49,71777.85,12822.02,12176.75
2016-12-04,1.48,113031.96,6704.29,6476.12
2016-11-27,1.52,58171.89,8253.58,7973.98
2016-11-20,1.56,70089.51,9504.34,9238.4
2016-11-13,1.62,63608.01,10212.7,9790.67
2016-11-06,1.63,57178.2,10905.44,10474.09
2016-10-30,1.46,58375.1,9235.13,9153.12
2016-10-23,1.19,92080.35,10274.06,10160.26
2016-10-16,1.4,69060.9,10793.16,10434.39
2016-10-09,1.13,101087.84,10169.82,9744.41
2016-10-02,1.51,75480.26,13771.2,13345.52
2016-09-25,1.62,96853.15,9725.54,9586.8
2016-09-18,1.39,79513.63,9467.22,8958.14
2016-09-11,1.37,81473.15,11660.16,10839.17
2016-09-04,1.44,95456.26,15660.27,15340.19
2016-08-28,1.18,145323.22,15427.61,14367.64
2016-08-21,1.43,94882.79,16917.52,15811
2016-08-14,1.2,110528.09,13530.48,12434.82
2016-08-07,1.48,99683.11,15947.06,14597.2
2016-07-31,1.61,125586.57,19352.05,18803.23
2016-07-24,1.46,98321.14,21531.14,18639.29
2016-07-17,1.31,89228.02,15613.57,13439.76
2016-07-10,1.11,131630.13,14031.58,10876
2016-07-03,1.42,115907.61,25264.97,21872.64
2016-06-26,1.5,133086.66,18469.39,16479.75
2016-06-19,1.42,112817.51,20646.54,18526.59
2016-06-12,1.38,111394.5,20010.67,18368.49
2016-06-05,1.47,115857.12,19458.93,17385.6
2016-05-29,1.49,127812.25,20250.9,19519.92
2016-05-22,1.34,98863.64,23197.14,22571.49
2016-05-15,1.36,96924.19,20091.66,19802.87
2016-05-08,1.27,120194.49,22929.96,22697.54
2016-05-01,1.03,173781.78,9289.46,8918.99
2016-04-24,1.18,102490.2,13921.22,13463.97
2016-04-17,1.22,86433.63,15467.4,14642.65
2016-04-10,1.46,70253.3,13114.17,12671.09
2016-04-03,0.85,81694.23,10527.1,10058.25
2016-03-27,1.49,92529.27,13537.86,13037.43
2016-03-20,1.32,110401.88,12484.36,12286.01
2016-03-13,1.18,108264.9,11239.14,10817.56
2016-03-06,1.27,90633.66,14911.75,14476.23
2016-02-28,1.26,87822.43,14793.94,13739.89
2016-02-21,1.28,99817.47,14438.34,12280.58
2016-02-14,1.13,98008.16,19222.29,17663.46
2016-02-07,1.07,169614.01,10200.59,9349.67
2016-01-31,1.16,102038.32,20700.95,19788.78
2016-01-24,1.22,96089.13,24672.79,23926.35
2016-01-17,1.26,119972.41,18105.21,17980.53
2016-01-10,1.28,79121.77,11467.53,11293.65
2016-01-03,1.03,149038.15,8230.19,8056.43
2016-12-25,0.91,502787.29,210731.46,118884.36
2016-12-18,0.94,463483.07,190881.84,114872.09
2016-12-11,1.06,422026.71,179311.31,112574.78
2016-12-04,1.03,475815.02,171591,67806.59
2016-11-27,1.22,372144.31,154749.96,89194.82
2016-11-20,1.14,448936.04,201556.25,128442.19
2016-11-13,1.25,408260.87,158765.38,92308.66
2016-11-06,1.29,393826.35,161367.01,82410.76
2016-10-30,1.26,408314.87,176420.62,94305.34
2016-10-23,1.23,422281.05,183075.44,110435.47
2016-10-16,1.16,459564.78,188578.32,87593.44
2016-10-09,1.23,452109.18,195266.82,95659.91
2016-10-02,1.26,440044.4,188073.95,104367.67
2016-09-25,1.26,435756.8,183993.86,109841.32
2016-09-18,1.01,527700.95,222836.65,139748.72
2016-09-11,0.9,597759.18,256799.35,194086.09
2016-09-04,0.89,614657.03,202457.49,126235.35
2016-08-28,0.95,539642.66,203168.77,132127.4
2016-08-21,0.94,549139.07,207465.83,160464.82
2016-08-14,0.87,666493.32,242570.06,182840.11
2016-08-07,1.04,508354.34,192926.85,131851.39
2016-07-31,0.98,537633.39,228626.2,161931.73
2016-07-24,1,495686.56,187326.62,120773.07
2016-07-17,1.01,474063.61,188318.72,108732.19
2016-07-10,0.92,560865.26,225042.62,146617.68
2016-07-03,0.77,789398.22,328341.88,216115.15
2016-06-26,0.85,606856.8,251715.31,199572.08
2016-06-19,0.78,692767.07,234417.14,148946.46
2016-06-12,0.78,608386.28,232431.49,169986.13
2016-06-05,0.75,691201.38,226206.09,112958.38
2016-05-29,0.78,691344.07,269397.39,77155.12
2016-05-22,0.79,585351.77,267531.4,91575.69
2016-05-15,0.68,755306.53,296862.48,126898.8
2016-05-08,0.81,643699.77,284413.81,77087.9
2016-05-01,0.77,735635.49,282138.92,64801.33
2016-04-24,0.79,654018.81,231029.85,71926.92
2016-04-17,0.89,512348.02,197262.72,66461.65
2016-04-10,0.83,590001.82,189301.37,69497.05
2016-04-03,1.03,423485.95,99268.5,62657.11
2016-03-27,0.98,458635.34,111106.99,78824.96
2016-03-20,0.98,496190.99,110119.55,75568.52
2016-03-13,0.9,588656.86,140293.7,73593.38
2016-03-06,1.03,458837.18,95584.31,62105.43
2016-02-28,0.9,555470.58,122138.09,60231.13
2016-02-21,1.04,417205.77,83444.96,55736.39
2016-02-14,0.97,481484.29,109208.77,74366.38
2016-02-07,0.76,722211,171633.14,77183.81
2016-01-31,1.04,437490.64,87653,54822.3
2016-01-24,0.92,528776.51,123185.27,64716.98
2016-01-17,1.04,445089.93,89797.05,56526.21
2016-01-10,0.93,558348.8,113323.49,54693.05
2016-01-03,1.05,449263.47,65592.57,43674.84
2016-12-25,1.47,550947.61,146899.29,142957.45
2016-12-18,1.21,691008.74,137281.09,133753.32
2016-12-11,1.35,599161.08,164505.82,153476.96
2016-12-04,1.41,566956.23,159678.2,157703.86
2016-11-27,1.49,539924.84,148712.67,146287.45
2016-11-20,1.6,566160.06,192456.98,189672.97
2016-11-13,1.73,559978.64,155102.07,153317.9
2016-11-06,1.8,537945.82,150652.7,149603.88
2016-10-30,1.86,522546.62,131613.96,130682.92
2016-10-23,1.85,584275.61,163941.32,163070.93
2016-10-16,1.69,638848.04,191620.34,190381.9
2016-10-09,1.59,676188.97,187292.27,185599.01
2016-10-02,1.66,672759.7,192925.75,190861.05
2016-09-25,1.58,678671.71,181742.49,180490.59
2016-09-18,1.5,732424.67,194985.36,191238.8
2016-09-11,1.34,885728.19,168131.84,162753.29
2016-09-04,1.51,762218.08,201545.77,198131.8
2016-08-28,1.57,732545.7,200822.14,194472.57
2016-08-21,1.48,727279.79,223234.14,203758.36
2016-08-14,1.52,742291.98,227903.75,219529.71
2016-08-07,1.52,746493.74,213876.87,210316.02
2016-07-31,1.65,698627.62,201103.37,197041.21
2016-07-24,1.64,719104.08,203162.03,194809.7
2016-07-17,1.47,730875.32,246997.25,233727.43
2016-07-10,1.37,831187.91,232729.01,217648.42
2016-07-03,1.38,844337.61,229201.99,214851.77
2016-06-26,1.36,830072.5,209423.51,202616.05
2016-06-19,1.37,850692.3,211677.96,203569.59
2016-06-12,1.34,850862.92,214114.58,207727.87
2016-06-05,1.33,860858.18,215173.44,203788.41
2016-05-29,1.19,890196.73,206607.44,200150.21
2016-05-22,1.19,837573.29,216401.98,211306.25
2016-05-15,1.12,901689.79,196639.52,189850.35
2016-05-08,0.95,1103888.28,207324.76,204118.09
2016-05-01,1.07,929492.14,197919.93,194073.11
2016-04-24,1.13,915500.04,199687.08,196063.01
2016-04-17,1.13,841839.93,189898.78,185709.01
2016-04-10,1.12,789348.02,189334.2,186797.56
2016-04-03,1.14,770876.88,173047.31,170235.01
2016-03-27,1.19,781627.98,182950.64,179809.74
2016-03-20,1.1,880238.91,183580.59,180891.69
2016-03-13,1.18,845574.79,187336.66,184423.26
2016-03-06,1.21,819706.7,194487.33,191744.58
2016-02-28,1.12,888570.06,165165.71,162543.26
2016-02-21,1.2,739486.27,186408.27,180041.53
2016-02-14,1.11,905144.72,175159.85,168368.44
2016-02-07,1.1,966321,222601.19,217666.76
2016-01-31,1.11,748107.09,164795.21,161204.17
2016-01-24,1.09,1022653.39,239435.14,233609.99
2016-01-17,1.17,836225.86,216530.54,213938.82
2016-01-10,1.17,780979.13,182859.42,180460.98
2016-01-03,1.11,816760.46,151703.29,149408.43
2016-12-25,1.03,71168.92,34130.87,33449.4
2016-12-18,1.02,64421.58,27796.22,27464.12
2016-12-11,0.8,98346.8,53564.83,53190.59
2016-12-04,1.01,72471.63,31508.76,31278.13
2016-11-27,1.22,51941.45,20453.45,20442.18
2016-11-20,1.27,62526.51,24105.6,24091.47
2016-11-13,1.28,67212.14,26055.98,25875.27
2016-11-06,1.37,59587.14,24070.04,23558.62
2016-10-30,1.34,59788.57,23625.96,22909.91
2016-10-23,1.17,70652.14,32027.85,30914.91
2016-10-16,1.09,77804.54,33622.92,32413.74
2016-10-09,1.03,84234.53,37495.57,28895.19
2016-10-02,0.9,106259.51,63439.79,55975.11
2016-09-25,0.91,87557.13,40135.99,34566.37
2016-09-18,0.97,82377.77,33508.12,28303.11
2016-09-11,0.89,89822.98,39834.23,38898.96
2016-09-04,1.01,79683.06,33326.42,31599.81
2016-08-28,0.99,78599.85,33861.35,32151.54
2016-08-21,0.9,84013.04,36295.84,34718.06
2016-08-14,0.93,88787.27,36732.91,36020.5
2016-08-07,0.76,70711.46,35931.48,35664.27
2016-07-31,0.78,69620.36,36949.84,36949.84
2016-07-24,0.74,65580.47,36901.64,36364.82
2016-07-17,0.7,69052.66,39761.14,37729.96
2016-07-10,0.75,132511.44,88319.7,87357.84
2016-07-03,0.77,136377.55,93735.23,93645.45
2016-06-26,0.69,127961.84,88075.09,88025.14
2016-06-19,0.7,129020.17,86206.38,86107.76
2016-06-12,0.67,68721.61,31348.62,31094.59
2016-06-05,0.63,95948.06,59233.89,59206.93
2016-05-29,0.63,82549.14,48277.73,47343.36
2016-05-22,0.65,75996.51,40660.11,40606.62
2016-05-15,0.58,95143.57,54823.56,52268.89
2016-05-08,0.61,106409.67,57804.69,57439.5
2016-05-01,0.63,82585.83,46416.84,46257.9
2016-04-24,0.65,79562.45,39683.82,39671.39
2016-04-17,0.67,109590.28,54540.2,53939.82
2016-04-10,0.82,86897.72,33908.28,33662.76
2016-04-03,0.82,97650.29,40019.2,39916.37
2016-03-27,0.81,101267.73,45033.22,44763.68
2016-03-20,0.94,83080.73,29425.5,29351.66
2016-03-13,0.83,100144.93,43204.67,42383.79
2016-03-06,0.86,97421.21,43026.79,42481.59
2016-02-28,0.89,89981.54,37709.93,37217.14
2016-02-21,0.74,93951.14,42168.27,42111.91
2016-02-14,0.94,78070.34,28107.28,28012.67
2016-02-07,0.82,123715.17,48078.02,47555.74
2016-01-31,0.94,83755.38,34326.87,33947.26
2016-01-24,0.9,58434.39,31508.68,29874.81
2016-01-17,0.92,92385.23,41296.97,40337.59
2016-01-10,0.93,89880.9,40666.5,40584.43
2016-01-03,0.77,106106.95,46529.75,46476.08
2016-12-25,1.28,447600.75,92551.11,91481.59
2016-12-18,1.09,579577.33,77581.05,76135.49
2016-12-11,1.22,510800.58,92390.56,90449.44
2016-12-04,1.26,473428.36,71859.07,71377.77
2016-11-27,1.45,391257.01,66854.05,66399.33
2016-11-20,1.39,475677.35,105976.17,105940.61
2016-11-13,1.56,397601.1,74205.41,74205.41
2016-11-06,1.62,366175.49,73979.06,73804.06
2016-10-30,1.67,376500.91,62709,62705.31
2016-10-23,1.58,439551.69,87718.59,86922.76
2016-10-16,1.6,453605.17,97339.59,97339.59
2016-10-09,1.49,468135.46,90213.75,90213.75
2016-10-02,1.59,459163.77,92945.55,92945.55
2016-09-25,1.53,483057.37,97375.96,97375.96
2016-09-18,1.45,489600.6,96394.24,96061.7
2016-09-11,1.27,672672.86,106990.62,106090.54
2016-09-04,1.41,541671.24,126133.31,125074.64
2016-08-28,1.37,582023.28,148438.35,146015.83
2016-08-21,1.31,586072.78,209377.83,201033.61
2016-08-14,1.29,602605.29,220254.4,215552.06
2016-08-07,1.48,525387.25,165788.27,165457.19
2016-07-31,1.61,508949.6,148935.3,147430.08
2016-07-24,1.52,509094.85,141193.6,137804.71
2016-07-17,1.56,488508.05,146586.13,142601.99
2016-07-10,1.32,549815.44,157609.68,153175.43
2016-07-03,1.38,585484.69,148159.03,143276.3
2016-06-26,1.33,626972.88,154262.7,151759.78
2016-06-19,1.32,649660.14,143632.17,141650.87
2016-06-12,1.29,632855.52,154894.6,152477.5
2016-06-05,1.26,634989.55,156774.99,155072.41
2016-05-29,1.08,673496.13,131514.35,129466.02
2016-05-22,1.05,665086.17,148326.66,146904.74
2016-05-15,1.06,709563.16,122877.2,122533.87
2016-05-08,0.85,924194.42,138959.31,138862.64
2016-05-01,1.05,716003.18,136089.34,136034.89
2016-04-24,1.07,626895.08,124237.79,123011.98
2016-04-17,1.08,617179.71,131170.1,131035.57
2016-04-10,0.99,652546.84,117738.39,117521.44
2016-04-03,1.11,559718.46,106393.14,106262.03
2016-03-27,1.08,639420.34,120501.62,120388.84
2016-03-20,1.1,645235.38,114436.03,114286.03
2016-03-13,1.05,651211.44,111590.45,111440.08
2016-03-06,1.1,600639.74,123833.49,123551.47
2016-02-28,1.08,652943,103327.61,102683.47
2016-02-21,1.14,553709.44,122278.36,120040.08
2016-02-14,0.98,751656.56,125640.38,123660.33
2016-02-07,1.05,678810.37,136074.64,134178.5
2016-01-31,1.03,651616.91,119046.84,118219.26
2016-01-24,1.05,670376.77,159185.11,158806.43
2016-01-17,1.02,665217.66,141551.19,141307.39
2016-01-10,1.15,536674.53,127359.91,127177.65
2016-01-03,1.01,610622.03,91849.14,91579.91
2016-12-25,1.41,103035.45,37361.44,35701.24
2016-12-18,1.36,85340.08,31888.21,29696.94
2016-12-11,1.47,89037.86,25052.52,23315.81
2016-12-04,1.66,72203.16,16976.58,15683.05
2016-11-27,1.57,73261.05,21660.75,21641.31
2016-11-20,1.63,78675.66,24940.18,24940.18
2016-11-13,1.6,87366.58,28872.81,28872.81
2016-11-06,1.64,81691.65,23612.65,23400.15
2016-10-30,1.65,71163.53,13874.57,13874.57
2016-10-23,1.6,110744.71,58521.07,58521.07
2016-10-16,1.36,131180.81,68051.32,68051.32
2016-10-09,1.37,135059.42,65113.32,65113.32
2016-10-02,1.35,132143.53,68176.45,68176.45
2016-09-25,1.4,134327.1,67736.88,67732.44
2016-09-18,1.54,122908.68,50144.22,49337.59
2016-09-11,1.38,124095.82,41088.77,39986.67
2016-09-04,1.48,95473.7,24524.27,24296.23
2016-08-28,1.4,114645.7,47650.39,46025.39
2016-08-21,1.33,119865.41,47493.08,46013.08
2016-08-14,1.41,114328.4,38774.15,37629.15
2016-08-07,1.5,104314.72,27929.62,26109.62
2016-07-31,1.45,108088.47,41589.1,40894.1
2016-07-24,1.44,104126.3,38986.9,34596.9
2016-07-17,1.3,141880.95,68607.55,66177.55
2016-07-10,1.25,183741.31,94164.01,89911.51
2016-07-03,1.3,180609.07,93372.82,88472.82
2016-06-26,1.26,160806.44,84649.38,81949.38
2016-06-19,1.23,169756.02,87514.31,84829.31
2016-06-12,1.15,182471.54,97870.08,95730.08
2016-06-05,1.15,173445.42,92812.85,90282.85
2016-05-29,1.19,147423.25,63995.97,63440.97
2016-05-22,1.12,168251.29,93614.16,92304.16
2016-05-15,1.09,164790.54,90144.23,90144.23
2016-05-08,1.09,201142.55,101271.16,101271.16
2016-05-01,1.11,171441.29,98638.65,98638.65
2016-04-24,1.15,171142.36,98706.04,98706.04
2016-04-17,1.14,169355.39,100545.57,100545.57
2016-04-10,1.1,152123.92,94989.26,94766.21
2016-04-03,1.04,154802,81593.78,81542.67
2016-03-27,1.13,149462.64,83262.19,83262.19
2016-03-20,1.14,140364.11,76855.04,76855.04
2016-03-13,1.11,163501.31,84757.76,84757.76
2016-03-06,1.36,141228.53,79205.91,79197.02
2016-02-28,1.22,154057.74,73641.93,72861.93
2016-02-21,1.31,126537.43,72340.5,69018.28
2016-02-14,1.29,137984.28,75568.85,73328.85
2016-02-07,1.3,177910.41,99215.19,97444.08
2016-01-31,1.21,164453.65,80673.23,79715.45
2016-01-24,1.31,147469.99,92561.98,92435.31
2016-01-17,1.38,132286.31,80938.49,80938.49
2016-01-10,1.35,134522.52,80759.05,80759.05
2016-01-03,1.39,130620.57,71824.36,71824.36
2016-12-25,0.94,5414937.46,1543243.98,1405419.8
2016-12-18,0.95,4922621.54,1482118.72,1313839.11
2016-12-11,0.9,5526646.12,1653880.17,1451475.99
2016-12-04,0.98,5062952.53,1610487.83,1553052.29
2016-11-27,1.21,4185900.67,1282555.79,1202939.23
2016-11-20,1.32,4253815.59,1251188.05,1161049.94
2016-11-13,1.48,3848128.2,1040994.32,952497.35
2016-11-06,1.68,3395058.42,829275.46,763934.88
2016-10-30,1.68,3139833.5,734907.62,686375.28
2016-10-23,1.39,3899040.66,1289998.88,1201528.54
2016-10-16,1.4,4878037.64,1533380.09,1423671.38
2016-10-09,1.34,5375978.5,1481098.59,1379624.2
2016-10-02,1.19,5652496.31,1507256.57,1420423.91
2016-09-25,1.15,6075588.68,1675327.42,1583961.67
2016-09-18,1.22,5471565.28,1535467.86,1434869.76
2016-09-11,1.12,6059764.51,1671421.79,1576949.54
2016-09-04,1.08,6681646.14,1892992.02,1819641.81
2016-08-28,0.99,6696300.05,2001071.55,1924479.53
2016-08-21,1.05,6308000.34,1778186,1679257.49
2016-08-14,1.07,6538335.89,1580994.73,1476927.5
2016-08-07,1.17,6144827.51,1741285.9,1616257.39
2016-07-31,1.22,5947160.29,1710964.95,1581210.71
2016-07-24,1.2,6104047.38,1634174.08,1526433.58
2016-07-17,1.14,6200613.68,1688132.3,1563978.55
2016-07-10,1.08,6721690.88,1912392.19,1771309.82
2016-07-03,1.1,7087455.16,1882795.64,1722082.22
2016-06-26,1.03,6407277.49,1778214.36,1641400.92
2016-06-19,1.06,6528056.18,1754229.47,1622056.72
2016-06-12,1.01,6506234.86,1709716.83,1571460.04
2016-06-05,0.94,7365675.31,1938636.43,1739147.58
2016-05-29,0.98,6700986.44,1739179.3,1546212.08
2016-05-22,0.9,6501981.08,1754547.18,1594507.01
2016-05-15,0.97,6068872.71,1499923.11,1325206.1
2016-05-08,0.79,7808461.74,2140203.55,1606311.87
2016-05-01,0.75,7661483.37,1924048.96,1421239.87
2016-04-24,0.84,6933382.4,1744793.14,1467255.26
2016-04-17,0.93,6397813.48,1769205.32,1659337.91
2016-04-10,0.94,6509000.56,1944064.32,1740557.05
2016-04-03,0.93,6060843.76,1673304.45,1454479.46
2016-03-27,0.93,6603707.93,2207293.04,1926353.76
2016-03-20,0.91,6476206.54,2092117.55,1883192.26
2016-03-13,0.96,6017563.88,2094020.39,1888085.99
2016-03-06,0.92,6429870.23,2234832.81,1981931.04
2016-02-28,0.89,6588277.7,2391861.16,2091747.51
2016-02-21,0.89,6374019.03,2256053.97,2073467.05
2016-02-14,0.82,6807283.15,2555662.85,2207054.69
2016-02-07,0.7,10361698.17,3056112.91,2693843.02
2016-01-31,0.88,6506673.96,2024180.16,1874982.24
2016-01-24,0.88,6246380.73,2285895.6,2122673.09
2016-01-17,0.9,6000013.23,1759854.18,1579233.6
2016-01-10,0.87,6303406.82,2131753.56,1793640.16
2016-01-03,0.73,7730431.28,2301885.36,1950428.5
2016-12-25,1.25,155793.03,61550.33,51247.91
2016-12-18,1.24,144634.01,54652.82,44604.56
2016-12-11,1.33,145815.04,52402.49,46293.11
2016-12-04,1.34,154742.81,59783.11,48016.74
2016-11-27,1.54,131453.85,49866.72,44005.31
2016-11-20,1.57,135608.11,48742.91,42721.62
2016-11-13,1.64,144089.12,45377.66,38436.79
2016-11-06,1.57,142095.92,52447.98,45861.67
2016-10-30,1.58,142955.49,47315.53,40258.68
2016-10-23,1.52,167741.27,52719.25,47060.46
2016-10-16,1.39,190846.01,59418.46,48823.53
2016-10-09,1.51,178235.75,63300.7,54704.14
2016-10-02,1.48,178410.82,62415.77,53332.61
2016-09-25,1.47,189131.52,63931.73,55653.47
2016-09-18,1.43,182978.3,69104.56,57456.21
2016-09-11,1.42,180989.26,69079.94,61214.7
2016-09-04,1.33,204963.95,70716.58,62373.15
2016-08-28,1.4,187984.8,60974.28,58688.03
2016-08-21,1.38,193592.65,65878.96,64095.85
2016-08-14,1.4,195250.96,65677.75,60859.82
2016-08-07,1.43,196381.45,59438.36,55636.32
